has_segment,imageID,is_perfect,class,time,in_active_task_x,in_active_task_y,in_active_task
-1.0,INATRANDOM-52086297,0,lateral,4.375,-1.0,-1.0,-1.0
-1.0,INATRANDOM-52207882,1,dorsal,6.125,-1.0,-1.0,-1.0
-1.0,INATRANDOM-52324424,0,dorsal,10.610000000000127,-1.0,-1.0,-1.0
-1.0,INATRANDOM-52534603,0,lateral,4.420999999999822,-1.0,-1.0,-1.0
-1.0,INATRANDOM-52930969,1,dorsal,4.766000000000076,-1.0,-1.0,-1.0
-1.0,INATRANDOM-53157860,0,lateral,15.952999999999976,-1.0,-1.0,-1.0
-1.0,INATRANDOM-53290128,0,lateral,2.155999999999949,-1.0,-1.0,-1.0
-1.0,INATRANDOM-53399962,0,dorsolateral,1.936999999999898,-1.0,-1.0,-1.0
-1.0,INATRANDOM-53519485,-1,bad,3.704000000000178,-1.0,-1.0,-1.0
-1.0,INATRANDOM-53792710,0,lateral,3.9220000000000255,-1.0,-1.0,1.0
-1.0,INATRANDOM-54060310,0,dorsolateral,3.5160000000000764,-1.0,-1.0,-1.0
-1.0,INATRANDOM-54194831,-1,bad,1.264999999999873,-1.0,-1.0,-1.0
-1.0,INATRANDOM-54202742,0,dorsolateral,2.063000000000102,-1.0,-1.0,-1.0
-1.0,INATRANDOM-54222722,0,dorsal,4.577999999999975,-1.0,-1.0,-1.0
-1.0,INATRANDOM-54292127,0,lateral,5.0,-1.0,-1.0,-1.0
-1.0,INATRANDOM-54577212,0,lateral,9.25,-1.0,-1.0,-1.0
-1.0,INATRANDOM-54653754,-1,bad,1.2029999999999743,-1.0,-1.0,-1.0
-1.0,INATRANDOM-54761856,0,lateral,1.9529999999999743,-1.0,-1.0,-1.0
-1.0,INATRANDOM-54950695,0,lateral,4.842999999999847,-1.0,-1.0,-1.0
-1.0,INATRANDOM-55167914,0,lateral,5.5470000000000255,-1.0,-1.0,-1.0
-1.0,INATRANDOM-55697020,0,dorsal,42.5,-1.0,-1.0,-1.0
-1.0,INATRANDOM-55951031,1,dorsal,10.516000000000076,-1.0,-1.0,-1.0
-1.0,INATRANDOM-56089115,-1,bad,2.094000000000051,-1.0,-1.0,-1.0
-1.0,INATRANDOM-5616460,0,dorsolateral,2.469000000000051,-1.0,-1.0,-1.0
-1.0,INATRANDOM-56255668,0,lateral,3.608999999999924,-1.0,-1.0,1.0
-1.0,INATRANDOM-56259995,-1,bad,0.9220000000000256,-1.0,-1.0,-1.0
-1.0,INATRANDOM-56559011,0,lateral,2.0160000000000764,-1.0,-1.0,-1.0
-1.0,INATRANDOM-56710340,-1,bad,2.188000000000102,-1.0,-1.0,-1.0
-1.0,INATRANDOM-56804945,0,lateral,2.686999999999898,-1.0,-1.0,1.0
-1.0,INATRANDOM-56997900,0,lateral,5.766000000000076,-1.0,-1.0,-1.0
-1.0,INATRANDOM-57109621,0,dorsal,2.4529999999999745,-1.0,-1.0,-1.0
-1.0,INATRANDOM-57258480,-1,bad,12.469000000000053,-1.0,-1.0,-1.0
-1.0,INATRANDOM-57737701,0,lateral,29.32799999999997,-1.0,-1.0,-1.0
-1.0,INATRANDOM-57917731,-1,bad,0.8440000000000509,-1.0,-1.0,-1.0
-1.0,INATRANDOM-58078909,0,lateral,4.514999999999873,-1.0,-1.0,-1.0
-1.0,INATRANDOM-58508505,0,dorsolateral,7.686999999999898,-1.0,-1.0,-1.0
-1.0,INATRANDOM-58536630,0,dorsolateral,3.3279999999999745,-1.0,-1.0,-1.0
-1.0,INATRANDOM-58648489,0,lateral,2.530999999999949,-1.0,-1.0,-1.0
-1.0,INATRANDOM-58769998,0,lateral,4.952999999999975,-1.0,-1.0,-1.0
-1.0,INATRANDOM-59071114,0,dorsolateral,3.217999999999847,-1.0,-1.0,-1.0
-1.0,INATRANDOM-59518164,0,lateral,9.860000000000127,-1.0,-1.0,-1.0
-1.0,INATRANDOM-5964269,0,dorsal,3.407000000000153,-1.0,-1.0,-1.0
-1.0,INATRANDOM-60114591,0,dorsolateral,16.84400000000005,-1.0,-1.0,-1.0
-1.0,INATRANDOM-6019551,0,lateral,4.813000000000102,-1.0,-1.0,-1.0
-1.0,INATRANDOM-61110046,0,dorsolateral,1.75,-1.0,-1.0,-1.0
-1.0,INATRANDOM-61500837,0,dorsolateral,6.9220000000000255,-1.0,-1.0,-1.0
-1.0,INATRANDOM-61998459,1,dorsolateral,2.7029999999999745,-1.0,-1.0,-1.0
-1.0,INATRANDOM-6228559,0,dorsolateral,6.375,-1.0,-1.0,-1.0
-1.0,INATRANDOM-63142024,0,lateral,21.610000000000127,-1.0,-1.0,-1.0
-1.0,INATRANDOM-63738051,-1,bad,10.811999999999898,-1.0,-1.0,-1.0
-1.0,INATRANDOM-64192429,0,dorsolateral,3.047000000000025,-1.0,-1.0,-1.0
-1.0,INATRANDOM-64260058,0,lateral,1.9220000000000248,-1.0,-1.0,-1.0
-1.0,INATRANDOM-64341858,-1,bad,3.125,-1.0,-1.0,-1.0
-1.0,INATRANDOM-6543216,0,dorsal,1.625,-1.0,-1.0,-1.0
-1.0,INATRANDOM-6587503,0,lateral,20.95299999999997,-1.0,-1.0,-1.0
-1.0,INATRANDOM-6588140,0,dorsal,1.6089999999999236,-1.0,-1.0,-1.0
-1.0,INATRANDOM-66098825,-1,bad,3.891000000000077,-1.0,-1.0,-1.0
-1.0,INATRANDOM-66705586,0,dorsolateral,8.889999999999873,-1.0,-1.0,-1.0
-1.0,INATRANDOM-668275,-1,bad,2.2660000000000764,-1.0,-1.0,-1.0
-1.0,INATRANDOM-66943704,0,lateral,1.561999999999898,-1.0,-1.0,-1.0
-1.0,INATRANDOM-67546777,0,dorsolateral,4.577999999999975,-1.0,-1.0,-1.0
-1.0,INATRANDOM-67601267,0,lateral,1.469000000000051,-1.0,-1.0,-1.0
-1.0,INATRANDOM-6782657,0,dorsolateral,5.842999999999847,-1.0,-1.0,-1.0
-1.0,INATRANDOM-6900539,-1,bad,1.0160000000000764,-1.0,-1.0,-1.0
-1.0,INATRANDOM-69046552,0,dorsal,31.172000000000025,-1.0,-1.0,-1.0
-1.0,INATRANDOM-69173206,0,dorsolateral,3.3290000000001783,-1.0,-1.0,-1.0
-1.0,INATRANDOM-69217513,0,lateral,2.860000000000128,-1.0,-1.0,1.0
-1.0,INATRANDOM-6925604,-1,bad,2.5790000000001783,-1.0,-1.0,-1.0
-1.0,INATRANDOM-69573416,0,lateral,2.7029999999999745,-1.0,-1.0,-1.0
-1.0,INATRANDOM-7033222,-1,bad,6.608999999999924,-1.0,-1.0,-1.0
-1.0,INATRANDOM-704851,0,lateral,7.0,-1.0,-1.0,-1.0
-1.0,INATRANDOM-71870959,0,lateral,6.563000000000102,-1.0,-1.0,-1.0
-1.0,INATRANDOM-71882017,0,lateral,13.733999999999924,-1.0,-1.0,-1.0
-1.0,INATRANDOM-71887081,0,dorsolateral,8.282000000000153,-1.0,-1.0,-1.0
-1.0,INATRANDOM-72443832,0,dorsolateral,3.405999999999949,-1.0,-1.0,-1.0
-1.0,INATRANDOM-72578548,-1,bad,12.436999999999898,-1.0,-1.0,-1.0
-1.0,INATRANDOM-73428826,0,lateral,3.3279999999999745,-1.0,-1.0,-1.0
-1.0,INATRANDOM-73475612,0,dorsal,1.735000000000127,-1.0,-1.0,-1.0
-1.0,INATRANDOM-7354020,0,lateral,1.9220000000000248,-1.0,-1.0,-1.0
-1.0,INATRANDOM-73954538,0,dorsolateral,4.266000000000076,-1.0,-1.0,-1.0
-1.0,INATRANDOM-7414322,0,lateral,2.5,-1.0,-1.0,-1.0
-1.0,INATRANDOM-7431448,0,dorsolateral,3.688000000000102,-1.0,-1.0,-1.0
-1.0,INATRANDOM-7447554,-1,bad,0.8440000000000509,-1.0,-1.0,-1.0
-1.0,INATRANDOM-7448410,0,lateral,20.32799999999997,-1.0,-1.0,-1.0
-1.0,INATRANDOM-74531225,0,dorsal,3.375,-1.0,-1.0,-1.0
-1.0,INATRANDOM-74581257,0,dorsal,2.1410000000000764,-1.0,-1.0,-1.0
-1.0,INATRANDOM-74675755,0,lateral,2.3279999999999745,-1.0,-1.0,-1.0
-1.0,INATRANDOM-74698269,0,dorsolateral,5.875,-1.0,-1.0,-1.0
-1.0,INATRANDOM-75005876,0,dorsolateral,3.563000000000102,-1.0,-1.0,-1.0
-1.0,INATRANDOM-75052256,1,dorsolateral,4.1720000000000255,-1.0,-1.0,-1.0
-1.0,INATRANDOM-75111048,0,dorsolateral,3.2040000000001783,-1.0,-1.0,-1.0
-1.0,INATRANDOM-751309,0,lateral,3.469000000000051,-1.0,-1.0,-1.0
-1.0,INATRANDOM-7533643,-1,bad,1.530999999999949,-1.0,-1.0,-1.0
-1.0,INATRANDOM-7561146,-1,bad,1.405999999999949,-1.0,-1.0,-1.0
-1.0,INATRANDOM-75787584,0,dorsolateral,3.0160000000000764,-1.0,-1.0,-1.0
-1.0,INATRANDOM-75998055,0,dorsal,2.436999999999898,-1.0,-1.0,-1.0
-1.0,INATRANDOM-7627771,0,lateral,57.26600000000008,-1.0,-1.0,-1.0
-1.0,INATRANDOM-76400519,0,dorsal,3.530999999999949,-1.0,-1.0,-1.0
-1.0,INATRANDOM-76494331,0,dorsal,3.1410000000000764,-1.0,-1.0,-1.0
-1.0,INATRANDOM-7674742,-1,bad,1.6570000000001528,-1.0,-1.0,-1.0
-1.0,INATRANDOM-77342278,-1,bad,1.625,-1.0,-1.0,-1.0
-1.0,INATRANDOM-7744910,-1,bad,1.125,-1.0,-1.0,-1.0
-1.0,INATRANDOM-7771250,0,dorsal,2.172000000000025,-1.0,-1.0,-1.0
-1.0,INATRANDOM-78022032,0,dorsolateral,5.233999999999924,-1.0,-1.0,-1.0
-1.0,INATRANDOM-78261609,0,dorsolateral,1.7970000000000257,-1.0,-1.0,-1.0
-1.0,INATRANDOM-7843891,0,dorsal,1.719000000000051,-1.0,-1.0,-1.0
-1.0,INATRANDOM-78791821,0,lateral,2.608999999999924,-1.0,-1.0,-1.0
-1.0,INATRANDOM-79450181,0,lateral,2.5,-1.0,-1.0,-1.0
-1.0,INATRANDOM-79788605,0,dorsolateral,2.608999999999924,-1.0,-1.0,-1.0
-1.0,INATRANDOM-7997640,-1,bad,4.905999999999949,-1.0,-1.0,-1.0
-1.0,INATRANDOM-80050258,0,lateral,1.5790000000001785,-1.0,-1.0,-1.0
-1.0,INATRANDOM-80054345,1,dorsolateral,2.094000000000051,-1.0,-1.0,-1.0
-1.0,INATRANDOM-8061595,1,dorsolateral,2.9209999999998217,-1.0,-1.0,-1.0
-1.0,INATRANDOM-81073512,0,dorsolateral,1.936999999999898,-1.0,-1.0,-1.0
-1.0,INATRANDOM-81076836,0,dorsal,2.297000000000025,-1.0,-1.0,-1.0
-1.0,INATRANDOM-81095815,0,dorsal,3.547000000000025,-1.0,1.0,-1.0
-1.0,INATRANDOM-81379583,0,lateral,1.5470000000000257,-1.0,-1.0,-1.0
-1.0,INATRANDOM-81387218,0,dorsolateral,2.0790000000001783,-1.0,-1.0,-1.0
-1.0,INATRANDOM-81442719,1,dorsal,16.827999999999975,-1.0,-1.0,-1.0
-1.0,INATRANDOM-81944584,0,dorsal,85.51499999999987,-1.0,-1.0,-1.0
-1.0,INATRANDOM-82547736,-1,bad,14.266000000000076,-1.0,-1.0,-1.0
-1.0,INATRANDOM-82633822,0,dorsal,7.608999999999924,-1.0,-1.0,-1.0
-1.0,INATRANDOM-82653010,0,dorsal,1.188000000000102,-1.0,-1.0,-1.0
-1.0,INATRANDOM-82672601,1,dorsal,2.8279999999999745,-1.0,-1.0,-1.0
-1.0,INATRANDOM-82987673,0,lateral,4.719000000000051,-1.0,-1.0,-1.0
-1.0,INATRANDOM-83001430,0,lateral,2.0790000000001783,-1.0,-1.0,-1.0
-1.0,INATRANDOM-83528951,-1,bad,1.0,-1.0,-1.0,-1.0
-1.0,INATRANDOM-83604309,0,lateral,1.764999999999873,-1.0,-1.0,-1.0
-1.0,INATRANDOM-83713630,0,dorsolateral,1.4839999999999236,-1.0,-1.0,-1.0
-1.0,INATRANDOM-83932785,0,dorsolateral,2.1410000000000764,-1.0,-1.0,-1.0
-1.0,INATRANDOM-84059814,-1,bad,3.655999999999949,-1.0,-1.0,-1.0
-1.0,INATRANDOM-84109834,-1,bad,9.672000000000024,-1.0,-1.0,-1.0
-1.0,INATRANDOM-842472,0,dorsolateral,3.483999999999924,-1.0,-1.0,-1.0
-1.0,INATRANDOM-84248365,0,lateral,13.467999999999847,-1.0,-1.0,-1.0
-1.0,INATRANDOM-84255862,-1,bad,5.484000000000378,-1.0,-1.0,-1.0
-1.0,INATRANDOM-84312876,0,dorsolateral,5.17200000000048,1.0,-1.0,-1.0
-1.0,INATRANDOM-8445038,-1,bad,1.1400000000003274,-1.0,-1.0,-1.0
-1.0,INATRANDOM-84717750,-1,bad,1.4679999999998472,-1.0,-1.0,-1.0
-1.0,INATRANDOM-84803827,0,dorsolateral,2.860000000000582,-1.0,-1.0,-1.0
-1.0,INATRANDOM-85275724,-1,bad,8.671000000000276,-1.0,-1.0,-1.0
-1.0,INATRANDOM-85562001,0,dorsal,1.5929999999998472,-1.0,-1.0,-1.0
-1.0,INATRANDOM-85674959,-1,bad,2.938000000000102,-1.0,-1.0,-1.0
-1.0,INATRANDOM-85814910,-1,bad,5.219000000000051,-1.0,-1.0,-1.0
-1.0,INATRANDOM-85823155,-1,bad,0.8440000000000509,-1.0,-1.0,-1.0
-1.0,INATRANDOM-85906201,0,dorsolateral,6.578000000000429,-1.0,-1.0,-1.0
-1.0,INATRANDOM-8602720,-1,bad,1.0,-1.0,-1.0,-1.0
-1.0,INATRANDOM-861865,0,lateral,1.639999999999418,-1.0,-1.0,-1.0
-1.0,INATRANDOM-86213145,0,lateral,2.0,-1.0,-1.0,-1.0
-1.0,INATRANDOM-86357197,-1,bad,5.671999999999571,-1.0,-1.0,-1.0
-1.0,INATRANDOM-86409507,-1,bad,3.811999999999898,-1.0,-1.0,-1.0
-1.0,INATRANDOM-86488497,-1,bad,1.186999999999898,-1.0,-1.0,-1.0
-1.0,INATRANDOM-86698899,-1,bad,8.359000000000378,-1.0,-1.0,-1.0
-1.0,INATRANDOM-87190552,0,lateral,3.608999999999469,-1.0,-1.0,-1.0
-1.0,INATRANDOM-87224375,0,lateral,2.0,-1.0,-1.0,-1.0
-1.0,INATRANDOM-87354087,0,dorsal,1.6400000000003274,-1.0,-1.0,-1.0
-1.0,INATRANDOM-87649238,0,dorsolateral,2.9530000000004293,-1.0,-1.0,-1.0
-1.0,INATRANDOM-88001000,0,lateral,2.969000000000051,-1.0,-1.0,-1.0
-1.0,INATRANDOM-881938,-1,bad,0.75,-1.0,-1.0,-1.0
-1.0,INATRANDOM-88208541,0,lateral,4.234999999999673,-1.0,-1.0,-1.0
-1.0,INATRANDOM-88295397,0,dorsolateral,4.046999999999571,-1.0,-1.0,-1.0
-1.0,INATRANDOM-88616138,-1,bad,14.25,-1.0,-1.0,-1.0
-1.0,INATRANDOM-88766560,0,dorsolateral,19.01599999999962,-1.0,-1.0,-1.0
-1.0,INATRANDOM-88871415,0,lateral,5.92200000000048,-1.0,-1.0,-1.0
-1.0,INATRANDOM-89112666,0,lateral,3.671000000000277,-1.0,-1.0,-1.0
-1.0,INATRANDOM-89298323,-1,bad,0.7820000000001528,-1.0,-1.0,-1.0
-1.0,INATRANDOM-8932757,0,lateral,1.7650000000003274,-1.0,-1.0,-1.0
-1.0,INATRANDOM-89795418,0,dorsolateral,7.344000000000051,-1.0,-1.0,-1.0
-1.0,INATRANDOM-89901154,1,dorsolateral,2.5150000000003274,-1.0,-1.0,-1.0
-1.0,INATRANDOM-90568581,0,dorsolateral,6.984000000000378,-1.0,-1.0,-1.0
-1.0,INATRANDOM-90722917,0,dorsal,10.969000000000053,-1.0,-1.0,-1.0
-1.0,INATRANDOM-90744931,0,dorsal,3.1879999999991924,-1.0,1.0,-1.0
-1.0,INATRANDOM-90798983,-1,bad,0.9849999999996726,-1.0,-1.0,-1.0
-1.0,INATRANDOM-90830152,0,dorsal,1.625,-1.0,-1.0,-1.0
-1.0,INATRANDOM-90870912,-1,bad,2.0159999999996217,-1.0,-1.0,-1.0
-1.0,INATRANDOM-90931950,-1,bad,5.828000000000429,-1.0,-1.0,-1.0
-1.0,INATRANDOM-91053203,-1,bad,2.9210000000002765,-1.0,-1.0,-1.0
-1.0,INATRANDOM-91280425,0,dorsolateral,3.79700000000048,-1.0,-1.0,-1.0
-1.0,INATRANDOM-91288269,-1,bad,11.078999999999724,-1.0,-1.0,-1.0
-1.0,INATRANDOM-91339057,-1,bad,2.75,-1.0,-1.0,-1.0
-1.0,INATRANDOM-91701916,0,lateral,6.640000000000327,-1.0,-1.0,-1.0
-1.0,INATRANDOM-92182040,0,lateral,2.7659999999996217,-1.0,-1.0,-1.0
-1.0,INATRANDOM-92306808,0,lateral,4.625,-1.0,-1.0,-1.0
-1.0,INATRANDOM-92606497,-1,bad,1.0150000000003274,-1.0,-1.0,-1.0
-1.0,INATRANDOM-93109503,0,lateral,2.5159999999996217,-1.0,-1.0,-1.0
-1.0,INATRANDOM-94118299,0,lateral,3.32799999999952,-1.0,-1.0,1.0
-1.0,INATRANDOM-9430768,0,dorsolateral,2.5469999999995707,-1.0,-1.0,-1.0
-1.0,INATRANDOM-94384259,0,dorsolateral,4.905999999999949,-1.0,-1.0,-1.0
-1.0,INATRANDOM-94653044,-1,bad,3.313000000000102,-1.0,-1.0,-1.0
-1.0,INATRANDOM-9511874,0,dorsolateral,1.7339999999994689,-1.0,-1.0,-1.0
-1.0,INATRANDOM-95193708,0,lateral,2.063000000000102,-1.0,-1.0,-1.0
-1.0,INATRANDOM-95291829,0,lateral,1.7960000000002765,-1.0,-1.0,-1.0
-1.0,INATRANDOM-95610371,0,dorsal,3.0,-1.0,1.0,-1.0
-1.0,INATRANDOM-95954700,0,lateral,6.766000000000531,-1.0,-1.0,-1.0
-1.0,INATRANDOM-96238238,-1,bad,11.5,-1.0,-1.0,-1.0
-1.0,INATRANDOM-96408481,0,dorsolateral,2.7969999999995707,-1.0,-1.0,-1.0
-1.0,INATRANDOM-9724717,0,lateral,2.32799999999952,-1.0,-1.0,-1.0
-1.0,INATRANDOM-97280059,0,lateral,2.07799999999952,-1.0,-1.0,-1.0
-1.0,INATRANDOM-98343396,-1,bad,6.5,-1.0,-1.0,-1.0
-1.0,INATRANDOM-98429202,-1,bad,1.295999999999367,-1.0,-1.0,-1.0
-1.0,INATRANDOM-98796847,-1,bad,5.765999999999622,-1.0,-1.0,-1.0
-1.0,INATRANDOM-99945028,0,dorsolateral,1.5,-1.0,-1.0,-1.0
-1.0,OC-3214-1,-1,bad,4.484000000000378,-1.0,-1.0,-1.0
-1.0,INATRANDOM-100102274,0,lateral,13.610000000000582,-1.0,-1.0,-1.0
-1.0,INATRANDOM-100461327,-1,bad,1.438000000000102,-1.0,-1.0,-1.0
-1.0,INATRANDOM-10078407,0,dorsolateral,6.719000000000051,-1.0,-1.0,-1.0
-1.0,INATRANDOM-100941594,-1,bad,3.782000000000153,-1.0,-1.0,-1.0
-1.0,INATRANDOM-10107222,-1,bad,1.780999999999949,-1.0,-1.0,-1.0
-1.0,INATRANDOM-101640153,-1,bad,2.375,-1.0,-1.0,-1.0
-1.0,INATRANDOM-101643586,0,dorsal,22.82800000000043,-1.0,-1.0,-1.0
-1.0,INATRANDOM-101731290,-1,bad,13.155999999999947,-1.0,-1.0,-1.0
-1.0,INATRANDOM-101957385,0,lateral,10.030999999999947,-1.0,-1.0,-1.0
-1.0,INATRANDOM-102320601,-1,bad,9.515000000000327,-1.0,-1.0,-1.0
-1.0,INATRANDOM-10297952,-1,bad,2.9390000000003056,-1.0,-1.0,-1.0
-1.0,INATRANDOM-103706862,0,lateral,9.485000000000582,-1.0,-1.0,-1.0
-1.0,INATRANDOM-104879628,-1,bad,0.936999999999898,-1.0,-1.0,-1.0
-1.0,INATRANDOM-10515484,0,lateral,28.39100000000053,-1.0,-1.0,-1.0
-1.0,INATRANDOM-10540578,0,dorsolateral,1.905999999999949,-1.0,-1.0,-1.0
-1.0,INATRANDOM-105632256,0,dorsolateral,2.592999999999847,-1.0,-1.0,-1.0
-1.0,INATRANDOM-105685561,0,dorsolateral,2.70299999999952,-1.0,-1.0,-1.0
-1.0,INATRANDOM-10573934,-1,bad,2.608999999999469,-1.0,-1.0,-1.0
-1.0,INATRANDOM-10592003,0,lateral,9.844000000000053,-1.0,-1.0,-1.0
-1.0,INATRANDOM-106200522,0,lateral,16.125,-1.0,-1.0,-1.0
-1.0,INATRANDOM-107170854,0,dorsal,3.2499999999990905,-1.0,-1.0,-1.0
-1.0,INATRANDOM-10737145,0,dorsal,4.0,-1.0,-1.0,-1.0
-1.0,INATRANDOM-10746244,1,dorsal,10.155999999999947,-1.0,-1.0,-1.0
-1.0,INATRANDOM-108458050,1,dorsal,2.561999999999898,-1.0,-1.0,-1.0
-1.0,INATRANDOM-108482394,0,dorsolateral,17.75,-1.0,-1.0,-1.0
-1.0,INATRANDOM-1088722,1,lateral,10.155999999999947,-1.0,-1.0,-1.0
-1.0,INATRANDOM-109701307,0,lateral,3.8599999999996726,-1.0,-1.0,-1.0
-1.0,INATRANDOM-110960668,-1,bad,4.75,-1.0,-1.0,-1.0
-1.0,INATRANDOM-111257526,-1,bad,1.6719999999995707,-1.0,-1.0,-1.0
-1.0,INATRANDOM-111293952,-1,bad,1.6089999999994689,-1.0,-1.0,-1.0
-1.0,INATRANDOM-111435331,-1,bad,4.780999999999949,-1.0,-1.0,-1.0
-1.0,INATRANDOM-111474831,0,dorsal,2.967999999999847,-1.0,-1.0,-1.0
-1.0,INATRANDOM-11152642,0,dorsolateral,7.609000000000378,-1.0,-1.0,-1.0
-1.0,INATRANDOM-1123832,1,lateral,9.608999999999469,-1.0,-1.0,-1.0
-1.0,INATRANDOM-113243788,0,lateral,3.280999999999949,-1.0,-1.0,-1.0
-1.0,INATRANDOM-113482056,0,dorsal,30.25,-1.0,-1.0,-1.0
-1.0,INATRANDOM-113895628,0,dorsolateral,7.54700000000048,-1.0,-1.0,-1.0
-1.0,INATRANDOM-114313963,0,lateral,25.23400000000038,-1.0,-1.0,-1.0
-1.0,INATRANDOM-114489617,0,dorsal,2.719000000000051,-1.0,-1.0,-1.0
-1.0,INATRANDOM-11475352,0,dorsal,2.2039999999997235,-1.0,-1.0,-1.0
-1.0,INATRANDOM-114858835,1,dorsal,7.015000000000327,-1.0,-1.0,-1.0
-1.0,INATRANDOM-115117726,-1,bad,2.155999999999949,-1.0,-1.0,-1.0
-1.0,INATRANDOM-115231996,1,dorsolateral,7.875,-1.0,-1.0,-1.0
-1.0,INATRANDOM-115637125,0,lateral,3.1719999999995707,-1.0,-1.0,-1.0
-1.0,INATRANDOM-116615825,0,dorsolateral,7.671999999997752,-1.0,-1.0,-1.0
-1.0,INATRANDOM-11673612,0,lateral,6.999999999997272,-1.0,-1.0,-1.0
-1.0,INATRANDOM-116756447,0,lateral,19.96799999999712,-1.0,-1.0,-1.0
-1.0,INATRANDOM-116785717,0,dorsal,11.937999999991916,-1.0,-1.0,-1.0
-1.0,INATRANDOM-117665070,0,dorsolateral,3.561999999999898,-1.0,-1.0,-1.0
-1.0,INATRANDOM-117772506,0,lateral,30.21899999999914,-1.0,-1.0,-1.0
-1.0,INATRANDOM-117780029,-1,bad,8.235000000000582,-1.0,-1.0,-1.0
-1.0,INATRANDOM-117780536,0,lateral,4.203999999999724,-1.0,-1.0,-1.0
-1.0,INATRANDOM-12122495,0,dorsolateral,17.78099999999995,-1.0,-1.0,-1.0
-1.0,INATRANDOM-12359314,0,lateral,9.296000000000276,-1.0,-1.0,-1.0
-1.0,INATRANDOM-12455613,0,dorsal,17.25,-1.0,-1.0,-1.0
-1.0,INATRANDOM-12463779,0,dorsolateral,1.75,-1.0,-1.0,-1.0
-1.0,INATRANDOM-12660406,0,dorsolateral,2.54700000000048,-1.0,-1.0,-1.0
-1.0,INATRANDOM-12662082,1,dorsal,2.891000000000531,-1.0,-1.0,-1.0
-1.0,INATRANDOM-12679724,0,dorsolateral,3.796000000000277,-1.0,-1.0,-1.0
-1.0,INATRANDOM-12899249,0,lateral,2.5,-1.0,-1.0,-1.0
-1.0,INATRANDOM-12908207,-1,bad,28.875,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13134498,-1,bad,0.9219999999995708,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13227677,0,dorsal,1.3909999999996217,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13306500,0,lateral,1.5469999999995707,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13339069,0,dorsolateral,2.219000000000051,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13339772,0,lateral,3.3280000000004293,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13351408,-1,bad,1.4070000000001528,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13433004,-1,bad,9.29700000000048,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13449029,-1,bad,1.530999999999949,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13464791,0,lateral,2.875,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13521075,0,lateral,8.108999999999469,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13782883,0,dorsolateral,2.438000000000102,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13782903,0,lateral,1.655999999999949,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13994005,0,lateral,4.17200000000048,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14077030,0,lateral,24.15599999999995,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14079360,-1,bad,14.5,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14098608,0,dorsolateral,10.53099999999904,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14123490,0,lateral,4.125,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14321628,-1,bad,2.7820000000010623,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14348810,0,lateral,7.046999999998661,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14466624,-1,bad,0.9849999999987632,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14495373,0,lateral,1.85899999999856,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14527876,0,lateral,6.20299999999952,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14543632,-1,bad,1.0940000000009604,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14562070,-1,bad,1.3440000000009604,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14617427,0,lateral,2.75,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14650979,0,dorsolateral,2.4680000000007567,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14694310,-1,bad,3.04700000000048,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14706151,0,lateral,15.484999999998765,-1.0,-1.0,-1.0
-1.0,INATRANDOM-147541,-1,bad,7.108000000000175,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14764707,0,dorsal,8.406999999999243,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14807027,0,lateral,2.17200000000048,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14808492,-1,bad,10.061999999999898,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14905753,1,dorsal,2.421999999998661,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14944830,0,dorsolateral,1.5470000000004802,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14983988,0,lateral,1.2819999999992433,-1.0,-1.0,-1.0
-1.0,INATRANDOM-15063852,0,dorsal,12.25,-1.0,-1.0,-1.0
-1.0,INATRANDOM-15121780,0,lateral,1.9530000000013388,-1.0,-1.0,-1.0
